line_number,error_type,description,suspected_cause,full_line,line_preview,full_line_length,actual_error,has_comma,has_quote,has_newline_in_field,file_name,file_path,llm,model_run,run,domain,shot
248,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,47,25000.0,0.27,2.7,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,99.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,18-24,9999,Yes,,1,1","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not ",327,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
249,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,File closed for incompleteness,44,60000.0,0.44,4.4,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,97.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,",327,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
250,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,51230572.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,File closed for incompleteness,52,55000.0,0.36,3.6,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,93.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,65-74,9999,Yes,,1,1","2024,99999,CT,51230572.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Manuf",339,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
251,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,23640828.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan denied,26,80000.0,0.39,3.9,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,98.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,9999,Yes,,1,1","2024,99999,CT,23640828.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Site-Built,Not Hi",306,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
252,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Black,Male,Loan denied,19,75000.0,0.46,4.6,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,95.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,35-44,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,",308,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
253,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,File closed for incompleteness,35,70000.0,0.43,4.3,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,91.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,55-64,9999,Yes,,1,1","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not Hi",325,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
254,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,995347155.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,Loan denied,50,90000.0,0.41,4.1,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,96.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,9999,Yes,,1,1","2024,99999,CT,995347155.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Manufactured,His",305,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
255,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,File closed for incompleteness,41,35000.0,0.29,2.9,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,92.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,9999,Yes,,1,1","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,N",330,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
256,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Female,Loan denied,14,40000.0,0.42,4.2,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,94.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,18-24,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,His",307,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
257,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,51230572.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Asian,Male,File closed for incompleteness,28,25000.0,0.48,4.8,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,97.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,55-64,9999,Yes,,1,1","2024,99999,CT,51230572.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Manuf",339,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
258,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,23640828.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,Loan denied,20,60000.0,0.36,3.6,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,93.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,35-44,9999,Yes,,1,1","2024,99999,CT,23640828.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,H",307,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
259,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,File closed for incompleteness,49,80000.0,0.32,3.2,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,99.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,25-34,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Site-Built,Not H",326,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
260,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Black,Female,File closed for incompleteness,39,50000.0,0.45,4.5,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,95.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,18-24,9999,Yes,,1,1","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,Hisp",325,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
261,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,995347155.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,File closed for incompleteness,42,45000.0,0.37,3.7,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,94.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,35-44,9999,Yes,,1,1","2024,99999,CT,995347155.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Manufactured,",331,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
262,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,13,55000.0,0.33,3.3,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,92.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,9999,Yes,,1,1","2024,99999,CT,18081373.0,9150708100.0,FHA-Insured:Refinance,Single Family (1-4 Units):Site-Built,His",324,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
263,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,File closed for incompleteness,38,70000.0,0.38,3.8,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,96.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,55-64,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Site-Built,Not",328,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
264,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,51230572.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Black,Male,Loan denied,23,65000.0,0.46,4.6,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,98.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,65-74,9999,Yes,,1,1","2024,99999,CT,51230572.0,9150708100.0,Conventional:Jumbo,Single Family (1-4 Units):Manufactured,Hisp",304,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
265,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,23640828.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,File closed for incompleteness,34,90000.0,0.28,2.8,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,94.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,9999,Yes,,1,1","2024,99999,CT,23640828.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,No",329,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
266,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,964215444.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,27,55000.0,0.34,3.4,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,3,5,1,,93.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,55-64,9999,Yes,,1,1","2024,99999,CT,964215444.0,9150708100.0,Conventional:Conventional Loan,Single Family (1-4 Units):Site",334,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
267,too_many_fields,Row has 64 columns but header expects 58 columns (6 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Asian,Male,File closed for incompleteness,10,70000.0,0.43,4.3,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,0.0,2,2,2,2,,1,1,1,2,1,,96.0,,1111,1111,2.0,5.0,2,4,5.0,8.0,2,4,1,5,2,4,45-54,9999,Yes,,1,1","2024,99999,CT,513046.0,9150708100.0,FHA-Insured:Purchase,Single Family (1-4 Units):Manufactured,Not ",327,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/llama-3.1-8b-instruct-run3/lending/one/csv/llama-3.1-8b-instruct-run3-raw_finals_of_all_chunks_lending_one_csv.csv,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,lending,one
